sample_name	geo_loc_name	Host	isolate	LibrarySelection	LibrarySource	isolation_source	serotype	genotype	strain	majority_hosts
SRR24839575	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-009196-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839576	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-009195-003/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839577	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-009195-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839578	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-009313-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839579	USA: South Dakota	Gallus gallus	A/Backyard bird/South Dakota/22-009194-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24839580	USA: Missouri	Gallus gallus	A/Backyard bird/Missouri/22-009192-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24839581	USA: Nebraska	Gallus gallus	A/Backyard bird/Nebraska/22-009190-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839582	USA: New York	Anas sp.	A/Redhead/New York/22-008835-006/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839583	USA: South Carolina	Mareca americana	A/American Wigeon/South Carolina/22-001743-011/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839584	USA: New York	Anser caerulescens	A/Snow Goose/New York/22-008835-004/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Anser caerulescens
SRR24839585	USA: New York	Anser caerulescens	A/Snow Goose/New York/22-008835-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Anser caerulescens
SRR24839586	USA: New York	Mergus merganser	A/Merganser/New York/22-008834-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839587	USA: New York	Phasianidae sp.	A/Pheasant/New York/22-008760-010/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24839588	USA: Pennsylvania	Haliaeetus leucocephalus	A/Bald Eagle/Pennsylvania/22-008745-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839589	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-008734-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Anser caerulescens
SRR24839590	USA: Iowa	Anser caerulescens	A/Snow Goose/Iowa/22-008719-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24839591	USA: South Carolina	Mareca strepera	A/Gadwall/South Carolina/22-001743-004/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839592	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-008479-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839593	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-008705-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839594	USA: South Carolina	Mareca strepera	A/Gadwall/South Carolina/22-001743-008/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839595	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-008704-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839596	USA: South Dakota	Branta canadensis	A/Canada Goose/South Dakota/22-008571-003/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839597	USA: South Dakota	Branta canadensis	A/Canada Goose/South Dakota/22-008571-002/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839598	USA: South Dakota	Branta canadensis	A/Canada Goose/South Dakota/22-008571-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839599	USA: Ohio	Haliaeetus leucocephalus	A/Bald Eagle/Ohio/22-008568-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839600	USA: Maine	Gallus gallus	A/Backyard bird/Maine/22-008540-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839601	USA: Michigan	Cygnus columbianus	A/Tundra Swan/Michigan/22-008506-009/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839602	USA: Michigan	Branta canadensis	A/Canada Goose/Michigan/22-008506-008/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839603	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-008866-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839604	USA: Michigan	Branta canadensis	A/Canada Goose/Michigan/22-008506-007/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839605	USA: South Carolina	Mareca strepera	A/Gadwall/South Carolina/22-001743-007/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839606	USA: Michigan	Branta canadensis	A/Canada Goose/Michigan/22-008506-006/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839607	USA: Michigan	Branta canadensis	A/Canada Goose/Michigan/22-008506-005/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839608	USA: Michigan	Branta canadensis	A/Canada Goose/Michigan/22-008506-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839609	USA: Michigan	Branta canadensis	A/Canada Goose/Michigan/22-008506-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839610	USA: Michigan	Bubo scandiacus	A/Snowy Owl/Michigan/22-008506-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839611	USA: Michigan	Bubo scandiacus	A/Snowy Owl/Michigan/22-008506-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839612	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-008502-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839613	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-008485-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Meleagris gallopavo
SRR24839614	USA: Kansas	Anser caerulescens	A/Snow Goose/Kansas/22-007919-002/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			Anser caerulescens
SRR24839615	USA: South Carolina	Haliaeetus leucocephalus	A/Bald Eagle/South Carolina/22-007918-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839616	USA: South Carolina	Haliaeetus leucocephalus	A/Bald Eagle/South Carolina/22-007918-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839617	USA: North Carolina	Haliaeetus leucocephalus	A/Bald Eagle/North Carolina/22-007917-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839618	USA: North Carolina	Haliaeetus leucocephalus	A/Bald Eagle/North Carolina/22-007917-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839619	USA: North Carolina	Pelecanus occidentalis	A/Brown Pelican/North Carolina/22-007917-001/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839620	USA: Florida	Larus delawarensis	A/Ring-billed Gull/Florida/22-007915-012/2022	RT-PCR	VIRAL RNA	Virus Isolate	H5N1			NA
SRR24839621	USA: Iowa	Anser caerulescens	A/Snow Goose/Iowa/22-007764-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24839622	USA: Missouri	Anser caerulescens	A/Snow Goose/Missouri/22-007700-004/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Anser caerulescens
SRR24839623	USA: Missouri	Anser caerulescens	A/Snow Goose/Missouri/22-007700-003/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Anser caerulescens
SRR24839624	USA: Missouri	Anser caerulescens	A/Snow Goose/Missouri/22-007700-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Anser caerulescens
SRR24839625	USA: North Carolina	Mareca strepera	A/Gadwall/North Carolina/22-001330-032/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839626	USA: Florida	Bubo virginianus	A/Great Horned Owl/Florida/22-007915-008/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839627	USA: Florida	Bubo virginianus	A/Great Horned Owl/Florida/22-007915-007/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839628	USA: Florida	Laridae sp.	A/Gull/Florida/22-007915-006/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839629	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-007915-005/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839630	USA: Florida	Ardea herodias	A/Great Blue Heron/Florida/22-007915-004/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839631	USA: Florida	Lophodytes cucullatus	A/Hooded Merganser/Florida/22-007915-003/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839632	USA: Florida	Haliaeetus leucocephalus	A/Bald Eagle/Florida/22-007915-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839633	USA: Florida	Haliaeetus leucocephalus	A/Bald Eagle/Florida/22-007915-001/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839634	USA: New Hampshire	Melegris gallopavo	A/Backyard bird/New Hampshire/22-007886-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24839635	USA: North Carolina	Mareca americana	A/American Wigeon/North Carolina/22-001672-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839636	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-007872-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839637	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-007869-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839638	USA: Nebraska	Anas sp.	A/Backyard bird/Nebraska/22-007805-002/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839639	USA: Nebraska	Gallus gallus	A/Backyard bird/Nebraska/22-007805-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24839640	USA: Iowa	Anser rossii	A/Ross's Goose/Iowa/22-007766-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839641	USA: Missouri	Mergus merganser	A/Merganser/Missouri/22-007765-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839642	USA: Iowa	Anser caerulescens	A/Lesser Snow Goose Blue-morph/Iowa/22-007679-007/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24839643	USA: Iowa	Anser caerulescens	A/Lesser Snow Goose Blue-morph/Iowa/22-007679-006/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24839644	USA: Iowa	Anser caerulescens	A/Lesser Snow Goose White-morph/Iowa/22-007679-005/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24839645	USA: Missouri	Anser caerulescens	A/Snow Goose/Missouri/22-007698-003/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Anser caerulescens
SRR24839646	USA: Missouri	Haliaeetus leucocephalus	A/Bald Eagle/Missouri/22-007472-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839647	USA: Ohio	Haliaeetus leucocephalus	A/Bald Eagle/Ohio/22-007469-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24839648	USA: New Hampshire	Anser caerulescens	A/Snow Goose/New Hampshire/22-007420-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24839649	USA: Michigan	Cygnus atratus	A/Black Swift/Michigan/22-007412-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839650	USA: Michigan	Cygnus atratus	A/Black Swift/Michigan/22-007412-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839651	USA: Maine	Gallus gallus	A/Backyard bird/Maine/22-007410-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24839652	USA: Illinois	Numididae sp.	A/Guineafowl/Illinois/22-007382-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24839653	USA: Ohio	Larus argentatus	A/Herring Gull/Ohio/22-007187-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839654	USA: Missouri	Lophodytes cucullatus	A/Hooded Merganser/Missouri/22-007184-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839655	USA: Nebraska	Branta canadensis	A/Canada Goose/Nebraska/22-007179-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839656	USA: North Carolina	Mareca americana	A/American Wigeon/North Carolina/22-001330-028/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839657	USA: Iowa	Gallus gallus	A/Chicken/Iowa/22-007376-012/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839658	USA: Iowa	Gallus gallus	A/Chicken/Iowa/22-007376-007/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839659	USA: Iowa	Gallus gallus	A/Chicken/Iowa/22-007376-005/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839660	USA: Iowa	Gallus gallus	A/Chicken/Iowa/22-007376-003/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839661	USA: Iowa	Gallus gallus	A/Chicken/Iowa/22-007376-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839662	USA: Florida	Pelecanus occidentalis	A/Brown Pelican/Florida/22-007313-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839663	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-007312-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839664	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-007311-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839665	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-007310-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839666	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-007307-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839667	USA: North Carolina	Mareca americana	A/American Wigeon/North Carolina/22-001330-027/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839668	USA: North Carolina	Mareca americana	A/American Wigeon/North Carolina/22-001329-001/2022	RT-PCR	VIRAL RNA	oropharyngeal/cloacal swab pool from individual bird	H5N1			NA
SRR24839669	USA: Maryland	Gallus gallus	A/Chicken/Maryland/22-007273-005/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24839670	USA: Maryland	Gallus gallus	A/Chicken/Maryland/22-007273-004/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24839671	USA: Maryland	Gallus gallus	A/Chicken/Maryland/22-007273-003/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24839672	USA: Maryland	Gallus gallus	A/Chicken/Maryland/22-007273-002/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24839673	USA: Maryland	Gallus gallus	A/Chicken/Maryland/22-007273-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24839674	USA: Iowa	Anas platyrhynchos	A/Mallard/Iowa/22-007265-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839675	USA: Nebraska	Anser rossii	A/Ross's Goose/Nebraska/22-006793-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839676	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-006792-002/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Meleagris gallopavo
SRR24839677	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-006792-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Meleagris gallopavo
SRR24839678	USA: Wisconsin	Bubo scandiacus	A/Snowy Owl/Wisconsin/22-010236-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839679	USA: North Dakota	Haliaeetus leucocephalus	A/Bald Eagle/North Dakota/22-010234-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839680	USA: North Dakota	Haliaeetus leucocephalus	A/Bald Eagle/North Dakota/22-010233-002/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839681	USA: North Dakota	Bubo virginianus	A/Great Horned Owl/North Dakota/22-010233-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839682	USA: Minnesota	Branta canadensis	A/Canada Goose/Minnesota/22-010232-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839683	USA: Maine	Haliaeetus leucocephalus	A/Bald Eagle/Maine/22-010231-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839684	USA: Minnesota	Mergus merganser	A/Merganser/Minnesota/22-010206-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839685	USA: New York	Numididae sp.	A/Backyard bird/New York/22-010200-003/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24839686	USA: North Carolina	Anas crecca	A/Green-winged Teal/North Carolina/22-003830-009/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839687	USA: Iowa	Meleagris gallopavo	A/Turkey/Iowa/22-010132-002/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Meleagris gallopavo
SRR24839688	USA: Maine	Numididae sp.	A/Backyard bird/Maine/22-010181-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24839689	USA: Wyoming	Anser sp.	A/Goose/Wyoming/22-010159-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839690	USA: Wyoming	Bubo virginianus	A/Great Horned Owl/Wyoming/22-010158-002/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839691	USA: Wisconsin	Gallus gallus	A/Backyard bird/Wisconsin/22-010325-001/2022	RT-PCR	VIRAL RNA	Tissue Homogenate	H5N1			Gallus gallus
SRR24839692	USA: Wyoming	Bubo virginianus	A/Great Horned Owl/Wyoming/22-010158-001/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839693	USA: Wyoming	Gallus gallus	A/Backyard bird/Wyoming/22-010157-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839694	USA: Iowa	Meleagris gallopavo	A/Turkey/Iowa/22-010132-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Meleagris gallopavo
SRR24839695	USA: Nebraska	Gallus gallus	A/Backyard bird/Nebraska/22-010155-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839696	USA: Minnesota	Anser caerulescens	A/Snow Goose/Minnesota/22-010305-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Anser caerulescens
SRR24839697	USA: North Carolina	Meleagris gallopavo	A/Turkey/North Carolina/22-010146-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839698	USA: North Carolina	Anas crecca	A/Green-winged Teal/North Carolina/22-003830-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839699	USA: North Carolina	Meleagris gallopavo	A/Turkey/North Carolina/22-010146-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839700	USA: North Carolina	Meleagris gallopavo	A/Turkey/North Carolina/22-010144-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839701	USA: Missouri	Meleagris gallopavo	A/Turkey/Missouri/22-010142-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839702	USA: North Dakota	Gallus gallus	A/Backyard bird/North Dakota/22-010141-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839703	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-010139-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839704	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-010139-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839705	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-010138-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839706	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-010138-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839707	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-010137-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839708	USA: North Carolina	Anas crecca	A/Green-winged Teal/North Carolina/22-003830-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839709	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-010137-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24839710	USA: North Carolina	Mareca americana	A/American Wigeon/North Carolina/22-001330-017/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839711	USA: Tennessee	Aix sponsa	A/Wood Duck/Tennessee/22-005907-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839712	USA: Massachusetts	Branta canadensis	A/Canada Goose/Massachusetts/22-005893-002/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839713	USA: Connecticut	Anas rubripes	A/American Black Duck/Connecticut/22-005313-008/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24839714	USA: Indiana	Meleagris gallopavo	A/Turkey/Indiana/22-005328-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Meleagris gallopavo
SRR24839715	USA: Michigan	Melegris gallopavo	A/Backyard bird/Michigan/22-005440-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24839716	USA: Michigan	Gallus gallus	A/Backyard bird/Michigan/22-005440-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839717	USA: Maine	Gallus gallus	A/Backyard bird/Maine/22-005443-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24839718	USA: Florida	Haliaeetus leucocephalus	A/Bald Eagle/Florida/22-005524-002/2022	RT-PCR	VIRAL RNA	Swab\, Oral	H5N1			NA
SRR24839719	USA: Florida	Thalasseus maximus	A/Royal Tern/Florida/22-005590-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839720	USA: Florida	Thalasseus maximus	A/Royal Tern/Florida/22-005590-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839721	USA: Florida	Aythya affinis	A/Lesser Scaup/Florida/22-005590-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24839722	USA: North Carolina	Spatula clypeata	A/Northern Shoveler/North Carolina/22-001330-016/2022	RT-PCR	VIRAL RNA	oropharyngeal/cloacal swab pool from individual bird	H5N1			NA
SRR24839723	USA: New York	Calidris alba	A/Sanderling/New York/22-005646-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24839724	USA: New York	Phasianidae sp.	A/Backyard bird/New York/22-005647-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24839725	USA: New York	Phasianidae sp.	A/Backyard bird/New York/22-005647-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24839726	USA: Indiana	Meleagris gallopavo	A/Turkey/Indiana/22-005696-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Meleagris gallopavo
SRR24839727	USA: Indiana	Meleagris gallopavo	A/Turkey/Indiana/22-005696-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Meleagris gallopavo
SRR24839728	USA: Indiana	Meleagris gallopavo	A/Turkey/Indiana/22-005696-003/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Meleagris gallopavo
SRR24839729	USA: Florida	Aythya affinis	A/Lesser Scaup/Florida/22-005890-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24839730	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-004761-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24839731	USA: Delaware	Branta canadensis	A/Canada Goose/Delaware/22-004745-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
